Region,Mes,PDSI,aet,def,pet,ppt,q,soil,srad,swe,tmax,tmin,vap,vpd,ws
Sierra Nevada,2019-12,-5.040935672514618,43.133918128654976,70.83508771929826,113.96900584795323,20.737426900584797,1.0380116959064327,182.7105263157895,213.20643274853802,0.0,26.91169590643275,16.367251461988307,2.20206432748538,0.6711111111111111,3.1690058479532164
Sierra Nevada,2020-01,-5.266959064327485,34.39766081871345,91.2216374269006,125.61929824561405,7.838011695906434,0.39122807017543865,155.76140350877193,228.01345029239766,0.0,26.135672514619888,16.198830409356727,2.0021461988304097,0.7746783625730994,3.723976608187135
Sierra Nevada,2020-02,-5.55345029239766,30.003508771929827,101.83859649122807,131.8421052631579,6.340350877192983,0.31520467836257315,131.77602339181286,258.9847953216374,0.0,26.816959064327484,16.294736842105266,1.998573099415205,0.855672514619883,4.2438596491228076
Sierra Nevada,2020-03,-5.860643274853801,28.049122807017547,129.5309941520468,157.58011695906433,3.364912280701754,0.17017543859649123,106.92573099415205,277.3157894736842,0.0,26.87719298245614,16.817543859649124,2.0304678362573103,0.8639766081871345,4.526315789473684
Sierra Nevada,2020-04,-5.8247368421052625,61.425730994152055,85.94444444444444,147.3701754385965,57.445029239766086,2.874853801169591,100.0701754385965,264.21754385964914,0.0,27.3327485380117,17.573684210526316,2.170836257309942,0.8245614035087719,4.247368421052632
Sierra Nevada,2020-05,-5.456666666666665,103.6327485380117,30.646783625730997,134.27953216374272,171.6994152046784,10.438011695906432,157.69707602339182,228.09883040935674,0.001754385964912281,27.65263157894737,18.138011695906435,2.294970760233918,0.7650292397660818,3.471929824561404
Sierra Nevada,2020-06,-4.98093567251462,111.90877192982457,15.785964912280702,127.69473684210529,168.45672514619883,26.358479532163745,187.88187134502925,223.93567251461988,0.001754385964912281,27.282456140350877,18.24152046783626,2.275315789473684,0.7429824561403509,3.6040935672514625
Sierra Nevada,2020-07,-4.420116959064327,95.66140350877193,38.70292397660819,134.36432748538013,99.55029239766083,8.06140350877193,183.71929824561403,231.4836257309942,0.0011695906432748538,27.556140350877197,17.33508771929825,2.1961345029239765,0.7888304093567252,3.2187134502923977
Sierra Nevada,2020-08,-3.8601754385964906,112.46900584795323,23.04035087719298,135.5093567251462,157.8345029239766,31.001169590643272,198.08245614035087,238.23040935672515,0.0023391812865497076,27.31345029239766,17.708771929824564,2.2461812865497075,0.7387134502923977,3.409356725146199
Sierra Nevada,2020-09,-3.8042690058479525,107.31169590643275,19.400584795321638,126.71228070175438,144.11111111111111,28.998245614035092,205.88187134502925,241.2619883040936,0.003508771929824562,26.8233918128655,17.86491228070176,2.29493567251462,0.6470760233918129,2.9976608187134506
Sierra Nevada,2020-10,-3.4214619883040926,110.67192982456142,0.0,110.67192982456142,287.433918128655,89.22865497076023,293.37894736842105,207.26666666666665,0.042105263157894736,25.83216374269006,17.50526315789474,2.3013508771929825,0.522748538011696,2.8257309941520465
Sierra Nevada,2020-11,-2.344619883040935,91.36725146198832,0.09064327485380116,91.4578947368421,262.2198830409357,105.98070175438598,358.0859649122807,176.83216374269008,0.2099415204678363,25.444444444444443,16.91695906432749,2.25046783625731,0.4992397660818714,2.5046783625730993
Sierra Nevada,2020-12,-2.206491228070175,70.2719298245614,46.39824561403509,116.6701754385965,23.204093567251462,1.1649122807017545,310.0543859649123,226.37426900584796,0.008187134502923977,26.080701754385966,16.095321637426903,2.115877192982456,0.6488304093567252,3.3017543859649123
Sierra Nevada,2021-01,-2.0802923976608176,59.676608187134505,64.50526315789473,124.18011695906435,6.0619883040935685,0.3035087719298246,256.13976608187136,221.35029239766084,0.0,25.478947368421057,15.543274853801172,1.9142631578947369,0.7574269005847953,3.9666666666666672
Sierra Nevada,2021-02,-2.163742690058479,52.72222222222222,73.2374269005848,125.95614035087719,8.188304093567252,0.4105263157894737,211.2046783625731,237.3684210526316,0.0,26.446198830409358,15.927485380116961,1.9092690058479533,0.89046783625731,4.170175438596491
Sierra Nevada,2021-03,-1.8222807017543847,58.65321637426901,84.3497076023392,143.00818713450292,23.294736842105262,1.1631578947368422,174.68011695906435,240.58947368421053,0.0,26.114035087719298,16.05380116959065,1.9203625730994152,0.8536257309941521,4.280701754385965
Sierra Nevada,2021-04,-1.5946198830409346,86.99122807017544,40.61929824561404,127.60701754385964,101.85380116959064,5.512865497076024,183.9824561403509,230.5011695906433,0.047368421052631574,26.581286549707606,16.820467836257315,2.1618830409356726,0.7021637426900585,3.8754385964912283
Sierra Nevada,2021-05,-1.6392982456140344,92.65730994152048,31.62397660818714,124.27836257309943,147.62222222222223,16.5140350877193,222.46608187134507,213.9982456140351,0.021637426900584796,26.854385964912282,17.339766081871346,2.2836783625730996,0.638421052631579,4.009941520467836
Sierra Nevada,2021-06,-1.699883040935672,97.5625730994152,20.346198830409357,117.90584795321638,128.140350877193,24.48830409356725,228.5608187134503,215.93567251461988,0.01345029239766082,26.489473684210527,17.447368421052634,2.2488362573099416,0.6350877192982457,3.319883040935673
Sierra Nevada,2021-07,-0.8327485380116952,112.90701754385967,20.978947368421053,133.8830409356725,132.13918128654973,17.10292397660819,230.70409356725148,223.7023391812866,0.001754385964912281,27.620467836257312,17.394736842105267,2.198637426900585,0.798187134502924,3.701169590643275
Sierra Nevada,2021-08,0.9233333333333346,130.0076023391813,0.7964912280701756,130.80233918128656,245.92573099415208,72.82923976608188,273.7836257309942,234.8964912280702,0.00935672514619883,26.90877192982456,17.303508771929828,2.2468479532163745,0.6668421052631579,3.335087719298246
Sierra Nevada,2021-09,1.1382456140350883,114.4918128654971,5.295906432748538,119.7842105263158,184.47602339181287,56.854970760233925,286.9222222222223,229.61286549707603,0.004093567251461989,26.616374269005853,17.65730994152047,2.341327485380117,0.5645614035087719,3.271345029239766
Sierra Nevada,2021-10,1.2077192982456149,108.17192982456142,0.0,108.17192982456142,284.61871345029243,121.71929824561404,341.6409356725147,205.5105263157895,0.012280701754385965,25.993567251461993,17.667251461988307,2.371988304093567,0.4716959064327485,2.8596491228070176
Sierra Nevada,2021-11,0.7135672514619892,88.86315789473684,12.94561403508772,101.80584795321637,122.26900584795321,38.42982456140351,336.5812865497076,198.6345029239766,0.0456140350877193,25.777192982456143,17.25029239766082,2.277356725146199,0.5267836257309941,3.0573099415204683
Sierra Nevada,2021-12,0.358187134502925,63.287134502923976,52.14152046783626,115.42456140350879,18.349122807017544,0.9163742690058481,290.7713450292398,208.57134502923978,0.0,26.659649122807018,16.671929824561406,2.165029239766082,0.6929824561403509,3.6508771929824566
Sierra Nevada,2022-01,-0.056842105263157056,53.435087719298245,70.36608187134503,123.80409356725146,2.4701754385964914,0.1216374269005848,239.6812865497076,234.74385964912284,0.0,25.524561403508777,15.615204678362577,1.985421052631579,0.6987134502923977,3.8391812865497075
Sierra Nevada,2022-02,-0.7581871345029229,47.98070175438597,74.22222222222223,122.20760233918129,10.12982456140351,0.5058479532163743,201.32456140350877,243.17076023391814,0.0,26.204678362573098,15.844444444444447,2.0039590643274856,0.7717543859649123,4.21578947368421
Sierra Nevada,2022-03,-0.6557894736842097,54.09298245614035,79.97719298245615,134.06959064327486,25.63157894736842,1.2771929824561403,171.58304093567253,227.6204678362573,0.0,26.467251461988308,16.56666666666667,2.0722982456140353,0.7738596491228071,4.152631578947369
Sierra Nevada,2022-04,0.07228070175438654,106.36023391812867,19.393567251461988,125.75321637426902,153.2672514619883,8.019298245614037,210.4561403508772,222.47602339181287,0.016374269005847954,27.009941520467834,17.20233918128655,2.216280701754386,0.7180116959064328,3.7421052631578946
Sierra Nevada,2022-05,-0.0721052631578941,107.73216374269006,22.788888888888888,130.5204678362573,164.68947368421053,26.582456140350878,240.84561403508772,226.10116959064328,0.005263157894736842,27.394152046783628,17.87953216374269,2.293549707602339,0.7201169590643275,3.4052631578947365
Sierra Nevada,2022-06,0.5710526315789483,111.35906432748538,2.9555555555555557,114.3140350877193,185.56198830409357,43.967251461988305,271.0707602339181,213.60760233918128,0.011111111111111112,26.33684210526316,17.36374269005848,2.2697719298245618,0.5894736842105263,3.0134502923976614
Sierra Nevada,2022-07,0.8263157894736846,96.52573099415206,35.31461988304093,131.83801169590646,99.07660818713451,11.246198830409357,262.393567251462,225.22046783625734,0.0005847953216374269,27.961403508771934,17.74853801169591,2.2824619883040933,0.772748538011696,3.43859649122807
Sierra Nevada,2022-08,1.2697660818713459,118.0251461988304,12.460233918128656,130.487134502924,166.93040935672516,40.65555555555556,270.640350877193,229.72573099415203,0.004093567251461989,27.181286549707604,17.515204678362576,2.2695438596491226,0.69046783625731,3.346198830409357
Sierra Nevada,2022-09,1.6560818713450298,122.33859649122807,1.4239766081871346,123.7625730994152,214.94619883040937,66.27719298245614,296.96198830409355,240.12222222222223,0.005263157894736842,26.60292397660819,17.629239766081874,2.3152046783625733,0.5889473684210527,2.9766081871345027
Sierra Nevada,2022-10,1.5279532163742702,112.57836257309943,0.0,112.57836257309943,264.14619883040933,108.77309941520468,339.74152046783627,216.15672514619885,0.01929824561403509,25.85263157894737,17.490058479532166,2.3190175438596494,0.49959064327485386,2.8058479532163743
Sierra Nevada,2022-11,1.6887719298245625,95.53040935672514,0.019883040935672513,95.55029239766083,216.02865497076024,98.83567251461989,361.32456140350877,186.18479532163744,0.09707602339181287,25.588888888888892,17.07836257309942,2.2854093567251463,0.4850877192982456,2.9497076023391813
Sierra Nevada,2022-12,1.1224561403508786,68.0701754385965,56.01754385964912,124.0859649122807,6.366666666666667,0.3233918128654971,299.3988304093568,237.73274853801172,0.0,25.822222222222223,15.83450292397661,2.017374269005848,0.7070760233918129,3.690058479532164
Sierra Nevada,2023-01,0.8897076023391822,59.026315789473685,63.48245614035088,122.50409356725146,7.644444444444445,0.38128654970760234,247.63274853801173,226.5970760233918,0.0,25.477192982456142,15.567836257309944,1.9767485380116958,0.7000000000000001,3.7754385964912283
Sierra Nevada,2023-02,-0.24584795321637326,51.34269005847953,81.7345029239766,133.07719298245615,2.8140350877192986,0.1409356725146199,198.96842105263158,264.09298245614036,0.0,25.985380116959064,15.625146198830413,1.887421052631579,0.8401754385964914,4.685380116959065
Sierra Nevada,2023-03,-0.6399999999999991,51.373684210526314,91.94269005847954,143.31461988304096,13.8,0.6923976608187135,160.7046783625731,254.80526315789476,0.0,26.282456140350877,16.381871345029243,2.0179590643274854,0.7895906432748538,4.123391812865497
Sierra Nevada,2023-04,-0.9703508771929815,84.02573099415206,56.73040935672515,140.75029239766084,79.96198830409357,3.998245614035088,152.62339181286552,261.4947368421053,0.025730994152046785,26.783625730994153,16.97602339181287,2.140280701754386,0.7569590643274854,3.8847953216374274
Sierra Nevada,2023-05,-1.0712865497076014,113.16842105263157,23.177777777777777,136.34795321637426,170.41403508771933,10.305263157894737,199.57777777777778,241.9795321637427,0.004678362573099415,27.57076023391813,18.056140350877197,2.335561403508772,0.7123976608187135,3.5058479532163744
Sierra Nevada,2023-06,-1.3783625730994147,102.58479532163743,21.75263157894737,124.33801169590643,134.79239766081872,18.79766081871345,212.99532163742694,220.89415204678363,0.0011695906432748538,27.74561403508772,18.772514619883044,2.3786959064327484,0.7352046783625731,3.1771929824561402
Sierra Nevada,2023-07,-1.4460233918128647,84.58654970760234,54.30175438596491,138.88771929824563,81.03976608187135,7.092982456140351,202.35438596491227,226.5701754385965,0.0005847953216374269,28.747953216374267,18.535087719298247,2.3417953216374268,0.8650877192982457,3.58187134502924
Sierra Nevada,2023-08,-1.2657894736842095,115.41520467836257,25.809941520467838,141.22222222222223,148.25204678362573,22.558479532163744,212.63625730994153,248.22046783625734,0.0005847953216374269,28.03684210526316,18.370760233918134,2.375421052631579,0.7410526315789474,3.426315789473684
Sierra Nevada,2023-09,-1.6356725146198823,100.89005847953217,31.185964912280703,132.0701754385965,133.8543859649123,26.530994152046784,219.07076023391812,248.8169590643275,0.0005847953216374269,27.744444444444447,18.770760233918132,2.4747719298245614,0.6383625730994151,3.3883040935672515
Sierra Nevada,2023-10,-1.2364912280701745,114.09298245614036,0.0,114.09298245614036,311.20000000000005,105.07836257309943,311.0988304093567,209.80935672514622,0.0023391812865497076,26.903508771929825,18.54093567251462,2.4551169590643274,0.5457894736842105,2.724561403508772
Sierra Nevada,2023-11,-0.6926900584795315,103.33859649122807,0.743859649122807,104.08187134502924,231.8637426900585,94.75380116959064,344.86783625730993,199.92748538011696,0.005847953216374269,26.716959064327487,18.206432748538017,2.405198830409357,0.5590643274853802,2.7444444444444445
Sierra Nevada,2023-12,-0.9867836257309933,68.81345029239766,54.31345029239766,123.1233918128655,17.087719298245613,0.856140350877193,292.2953216374269,231.946783625731,0.0,27.228654970760235,17.24093567251462,2.2744152046783626,0.6805847953216375,3.47953216374269
Sierra Nevada,2024-01,-1.3242690058479525,60.578947368421055,78.03976608187135,138.62046783625732,2.0116959064327484,0.1023391812865497,233.6251461988304,251.89473684210526,0.0,27.065497076023394,17.156140350877198,2.1193625730994152,0.814327485380117,4.116959064327485
Sierra Nevada,2024-02,-1.40017543859649,54.505847953216374,69.31345029239766,123.81695906432749,18.054970760233918,0.901169590643275,196.27368421052634,249.14093567251462,0.0,27.294736842105266,16.934502923976613,2.1884912280701756,0.756608187134503,3.76140350877193
Sierra Nevada,2024-03,-1.7280701754385959,49.68596491228071,103.20350877192982,152.88888888888889,9.832748538011696,0.48888888888888893,155.93508771929825,265.6029239766082,0.0,27.86491228070176,17.96432748538012,2.205953216374269,0.8746783625730994,3.9415204678362574
Sierra Nevada,2024-04,-1.655438596491227,92.98947368421054,49.219298245614034,142.2122807017544,97.97251461988304,4.898830409356726,156.0140350877193,246.93742690058482,0.0005847953216374269,28.06842105263158,18.260818713450295,2.306473684210526,0.8154970760233919,4.117543859649123
Sierra Nevada,2024-05,-0.8624561403508763,121.48304093567253,4.014619883040936,125.49532163742691,249.50175438596492,27.426900584795323,256.60818713450294,209.1345029239766,0.0005847953216374269,28.309941520467838,18.795321637426902,2.4654912280701753,0.7138596491228071,3.381286549707603
Sierra Nevada,2024-06,0.6403508771929831,117.03216374269006,0.24678362573099416,117.27836257309943,223.24269005847952,59.798830409356725,303.0175438596491,209.79122807017546,0.0011695906432748538,27.633333333333333,18.660233918128657,2.409730994152047,0.6758479532163744,2.864327485380117
Sierra Nevada,2024-07,1.4612865497076033,112.85555555555555,23.059064327485384,135.91812865497076,121.77426900584796,17.523391812865498,294.41345029239767,219.85497076023395,0.0,28.92163742690059,18.708771929824564,2.360105263157895,0.8740350877192983,3.4327485380116958
Sierra Nevada,2024-08,1.9294152046783632,131.78479532163743,7.193567251461989,138.98128654970762,176.81754385964913,40.662573099415205,298.78771929824563,241.74444444444447,0.0005847953216374269,27.939181286549708,18.27309941520468,2.3395497076023393,0.7574269005847953,3.309941520467836
Sierra Nevada,2024-09,2.22561403508772,122.98654970760235,1.132748538011696,124.12046783625732,206.0654970760234,66.8906432748538,314.9760233918129,227.61812865497077,0.0011695906432748538,27.367836257309946,18.394152046783628,2.3556023391812864,0.6863157894736842,2.951461988304094
Sierra Nevada,2024-10,1.8332748538011707,118.85730994152048,0.7087719298245614,119.56549707602339,231.45906432748538,92.90058479532163,334.67836257309943,219.29122807017546,0.001754385964912281,26.92982456140351,18.567251461988306,2.411795321637427,0.5966666666666667,2.9350877192982456
Sierra Nevada,2024-11,2.8115789473684223,91.17543859649123,0.0,91.17543859649123,351.8333333333333,191.43216374269008,403.84269005847955,172.71111111111114,0.06315789473684211,25.816959064327488,17.306432748538015,2.2581461988304095,0.5501169590643276,2.130994152046784
Sierra Nevada,2024-12,2.4883040935672525,76.94912280701755,40.56783625730994,117.51403508771931,19.01345029239766,0.9567251461988305,345.01461988304095,217.20058479532165,0.0,27.126315789473686,17.138596491228075,2.2327426900584793,0.7077777777777778,3.3374269005847954
